Locality,Province,Average Unmployment Rate (2021),DGUID,REF_DATE,Geography,English and French,English only,French only,Neither English nor French,Total - Knowledge of official languages,GEO,Coordinate,"Population and dwelling counts (13): Land area in square kilometres, 2021 [10]",GEO_LEVEL,CENSUS_YEAR,GEO_NAME,0 to 14 years,15 to 64 years,65 years and over,"Land area in square kilometres, 2021","National population rank, 2021","Population density per square kilometre, 2021","Population percentage change, 2016 to 2021","Population, 2016","Population, 2021","Private dwellings occupied by usual residents percentage change, 2016 to 2021","Private dwellings occupied by usual residents, 2016","Private dwellings occupied by usual residents, 2021","Province/territory population rank, 2021","Total private dwellings percentage change, 2016 to 2021","Total private dwellings, 2016","Total private dwellings, 2021",Age,Gender,Statistics,Total - Minority,Total Minority Population,South Asian,Chinese,Black,Filipino,Arab,Latin American,Southeast Asian,West Asian,Korean,Japanese,"Minority, n.i.e",Multiple Minorities,Not Minority,Total,Non_Immigrants,Immigrants,Recent_Immigrants_2016_2021,Non_Permanent_Residents
,,,2021S0504750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.0,1095.0,35.0,0.0,0.0
,,,2021S0504750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0,535.0,25.0,0.0,0.0
,,,2021S0504750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.0,565.0,15.0,0.0,0.0
,,,2021S0504750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.0,680.0,30.0,0.0,0.0
,,,2021S0504750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,310.0,10.0,0.0,0.0
,,,2021S0504750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,370.0,20.0,0.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11825.0,10500.0,1230.0,360.0,95.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5800.0,5115.0,630.0,180.0,55.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6020.0,5385.0,600.0,175.0,40.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335.0,2180.0,145.0,70.0,10.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1110.0,85.0,45.0,10.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.0,1070.0,65.0,30.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9490.0,8320.0,1080.0,290.0,90.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,4005.0,545.0,140.0,45.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4890.0,4315.0,540.0,150.0,40.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.0,1215.0,140.0,45.0,25.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.0,620.0,65.0,25.0,15.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.0,595.0,80.0,20.0,15.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.0,715.0,70.0,25.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.0,355.0,30.0,15.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,360.0,35.0,10.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.0,505.0,70.0,15.0,25.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0,265.0,35.0,0.0,15.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,240.0,40.0,10.0,15.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6015.0,5145.0,810.0,245.0,60.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995.0,2545.0,410.0,120.0,35.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020.0,2595.0,400.0,125.0,25.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4550.0,3755.0,730.0,235.0,60.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285.0,1885.0,370.0,115.0,35.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265.0,1875.0,365.0,120.0,25.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.0,1295.0,195.0,120.0,15.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.0,675.0,85.0,50.0,10.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.0,620.0,110.0,70.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.0,1265.0,325.0,90.0,35.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.0,610.0,165.0,55.0,15.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.0,650.0,160.0,40.0,15.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.0,1200.0,215.0,25.0,10.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,595.0,125.0,15.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,605.0,90.0,15.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.0,1390.0,75.0,10.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.0,665.0,45.0,0.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.0,720.0,35.0,0.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.0,1960.0,125.0,0.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.0,835.0,70.0,0.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.0,1120.0,60.0,0.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.0,1005.0,85.0,0.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.0,500.0,45.0,0.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.0,505.0,45.0,0.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,960.0,35.0,0.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,340.0,20.0,0.0,0.0
,,,2021S0504755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.0,620.0,20.0,0.0,0.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74585.0,66665.0,7225.0,1495.0,700.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36845.0,32875.0,3645.0,715.0,320.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37745.0,33790.0,3580.0,785.0,375.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13170.0,12670.0,470.0,275.0,35.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6875.0,6560.0,290.0,175.0,20.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300.0,6105.0,175.0,105.0,15.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61415.0,54000.0,6750.0,1220.0,665.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29965.0,26310.0,3355.0,545.0,300.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31450.0,27685.0,3400.0,680.0,360.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8475.0,7530.0,700.0,255.0,245.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4340.0,3895.0,350.0,125.0,100.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4140.0,3640.0,350.0,130.0,150.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4425.0,4105.0,275.0,75.0,40.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265.0,2130.0,120.0,40.0,15.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.0,1975.0,150.0,40.0,25.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4055.0,3425.0,425.0,175.0,205.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.0,1760.0,230.0,85.0,80.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.0,1665.0,195.0,90.0,120.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38810.0,34020.0,4380.0,945.0,415.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18920.0,16555.0,2160.0,405.0,205.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19890.0,17470.0,2220.0,540.0,205.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28000.0,24155.0,3465.0,890.0,380.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13795.0,11895.0,1705.0,375.0,190.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14205.0,12255.0,1760.0,515.0,185.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8535.0,7300.0,1060.0,405.0,175.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245.0,3650.0,505.0,160.0,90.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4290.0,3655.0,555.0,245.0,80.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10285.0,8880.0,1280.0,330.0,135.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5010.0,4310.0,635.0,155.0,60.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5280.0,4565.0,640.0,175.0,70.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180.0,7975.0,1130.0,150.0,75.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4540.0,3940.0,565.0,60.0,40.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4635.0,4040.0,560.0,90.0,40.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10810.0,9870.0,910.0,55.0,30.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5125.0,4660.0,460.0,30.0,10.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5685.0,5210.0,455.0,25.0,20.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14130.0,12445.0,1675.0,25.0,0.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6705.0,5865.0,840.0,10.0,0.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7420.0,6580.0,835.0,15.0,0.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8815.0,7835.0,970.0,25.0,0.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4265.0,3775.0,490.0,10.0,0.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4545.0,4060.0,485.0,15.0,0.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5315.0,4610.0,705.0,0.0,0.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.0,2095.0,350.0,0.0,0.0
,,,2021S0504805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2870.0,2520.0,355.0,0.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,8860.0,5435.0,1850.0,350.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7605.0,4540.0,2785.0,910.0,280.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7035.0,4325.0,2645.0,940.0,70.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3410.0,2635.0,780.0,510.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.0,1360.0,425.0,260.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.0,1275.0,350.0,250.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11235.0,6230.0,4650.0,1345.0,350.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5820.0,3180.0,2355.0,645.0,280.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5410.0,3045.0,2290.0,695.0,70.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.0,1060.0,855.0,335.0,45.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.0,575.0,395.0,120.0,25.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.0,480.0,465.0,215.0,25.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.0,550.0,515.0,210.0,10.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,285.0,210.0,60.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.0,265.0,310.0,145.0,10.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.0,505.0,340.0,125.0,30.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,290.0,185.0,60.0,25.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.0,220.0,160.0,65.0,10.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7840.0,4025.0,3515.0,995.0,300.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4140.0,2070.0,1825.0,520.0,250.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3695.0,1955.0,1690.0,475.0,50.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6410.0,3000.0,3115.0,955.0,295.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3385.0,1550.0,1590.0,505.0,245.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3030.0,1450.0,1525.0,455.0,50.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.0,915.0,825.0,425.0,145.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.0,435.0,395.0,200.0,115.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.0,475.0,430.0,220.0,25.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.0,1070.0,1380.0,415.0,115.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.0,565.0,705.0,235.0,100.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,505.0,670.0,175.0,15.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.0,1020.0,910.0,115.0,35.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.0,545.0,485.0,65.0,25.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.0,475.0,420.0,50.0,10.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.0,1020.0,400.0,40.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.0,520.0,235.0,15.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.0,505.0,165.0,25.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.0,1145.0,280.0,15.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.0,540.0,140.0,0.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.0,605.0,140.0,0.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.0,755.0,160.0,15.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,355.0,95.0,0.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.0,400.0,65.0,0.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.0,390.0,125.0,0.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,180.0,50.0,0.0,0.0
,,,2021S0504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,205.0,75.0,0.0,0.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30020.0,25925.0,3990.0,635.0,100.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14860.0,12925.0,1870.0,295.0,65.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15160.0,13000.0,2125.0,345.0,35.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6575.0,6310.0,245.0,115.0,20.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3405.0,3280.0,110.0,45.0,20.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3170.0,3030.0,140.0,75.0,0.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23445.0,19610.0,3750.0,520.0,85.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11455.0,9640.0,1765.0,250.0,50.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11995.0,9970.0,1990.0,270.0,35.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020.0,3560.0,460.0,115.0,0.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.0,1850.0,250.0,60.0,0.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.0,1710.0,210.0,55.0,0.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595.0,2310.0,280.0,90.0,0.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.0,1200.0,145.0,40.0,0.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,1115.0,135.0,50.0,0.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.0,1255.0,175.0,20.0,0.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.0,650.0,105.0,20.0,0.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0,600.0,70.0,0.0,0.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15305.0,12795.0,2430.0,395.0,85.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7385.0,6210.0,1125.0,195.0,50.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7925.0,6585.0,1305.0,200.0,35.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11710.0,9730.0,1895.0,380.0,80.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5660.0,4780.0,835.0,180.0,45.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6050.0,4955.0,1060.0,200.0,35.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2665.0,2375.0,265.0,110.0,30.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,1180.0,115.0,50.0,10.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.0,1195.0,155.0,60.0,15.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4565.0,3860.0,680.0,180.0,25.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160.0,1880.0,265.0,75.0,10.0
,,,2021S0504820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.0,1980.0,410.0,105.0,15.0
