REF_DATE,GEO,DGUID,Coordinate,"Population and dwelling counts (13): Land area in square kilometres, 2021 [10]"
2021,Hudson Bay,2021A00054714004,3834,17.38
2021,Springdale,2021A00051008061,314,17.46
2021,Witless Bay,2021A00051001559,98,17.61
2021,Stewiacke,2021A00051210002,512,17.62
2021,Gitwangak 1,2021A00055949816,4996,17.62
2021,Red Sucker Lake 1976A,2021A00054622045,3132,17.64
2021,Duntara,2021A00051007026,239,17.64
2021,Colwood,2021A00055917041,4652,17.66
2021,Makwa Lake 129,2021A00054717808,4034,17.66
2021,Barkmere,2021A00052478050,1686,17.72
2021,Okanagan (Part) 1,2021A00055939804,4798,17.74
2021,Athabasca,2021A00054813048,4418,17.79
2021,Mulgrave,2021A00051213008,528,17.83
2021,Blood 148A,2021A00054803803,4158,17.83
2021,Rainy Lake 18C,2021A00053559061,2724,17.93
2021,Victoria,2021A00051001365,93,17.96
2021,Qualicum Beach,2021A00055921023,5075,17.98
2021,Grand Falls / Grand-Sault,2021A00051312019,831,18.04
2021,Poplar River 16,2021A00054619075,3082,18.05
2021,Lloydminster (Part),2021A00054717029,4028,18.06
2021,Stanbridge Station,2021A00052446030,1098,18.07
2021,Flatrock,2021A00051001507,50,18.1
2021,Notre-Dame-des-Prairies,2021A00052461030,1210,18.1
2021,Chance Cove,2021A00051001281,18,18.14
2021,Brooks,2021A00054802034,4137,18.21
2021,North Spirit Lake,2021A00053560080,2475,18.21
2021,Mississagi River 8,2021A00053557073,2284,18.26
2021,Estevan,2021A00054701024,3171,18.3
2021,Long Harbour-Mount Arlington Heights,2021A00051001263,61,18.33
2021,Bouctouche,2021A00051308005,684,18.33
2021,Embree,2021A00051008043,289,18.35
2021,Coldwater 1,2021A00055933801,5269,18.35
2021,Whitefish Bay 32A,2021A00053560004,2502,18.36
2021,Timiskaming,2021A00052485806,2217,18.39
2021,Eastport,2021A00051007042,240,18.48
2021,Rivière-Beaudette,2021A00052471005,2253,18.48
2021,Saint-Charles-Borromée,2021A00052461035,1212,18.48
2021,Campbellton,2021A00051314014,791,18.57
2021,Brackley,2021A00051102055,449,18.75
2021,Wetaskiwin,2021A00054811002,4384,18.75
2021,Ocean Man 69,2021A00054701809,3192,18.78
2021,Cheakamus 11,2021A00055931801,5174,18.81
2021,Pointe-Claire,2021A00052466097,1931,18.91
2021,Grand Rapids 33,2021A00054621027,3102,18.91
2021,Coachman's Cove,2021A00051008092,273,18.99
2021,Pemynoos 9,2021A00055933857,5314,19.0
2021,Chipman,2021A00051304025,776,19.0
2021,Weyburn,2021A00054702047,3253,19.03
2021,West Moberly Lake 168A,2021A00055955802,5143,19.09
2021,Lumsden,2021A00051008004,299,19.2
2021,Beresford,2021A00051315015,659,19.24
2021,Whitecap,2021A00054711828,3728,19.29
2021,Taber,2021A00054802022,4152,19.32
2021,Tide Head,2021A00051314015,804,19.34
2021,Innisfail,2021A00054808008,4276,19.39
2021,Victoria,2021A00055917034,4674,19.45
2021,Kenora 38B,2021A00053560066,2464,19.45
2021,Waterhen 45,2021A00054619069,3087,19.54
2021,Makaoo (Part) 120,2021A00054717802,4032,19.61
2021,Port Alberni,2021A00055923008,4589,19.66
2021,Wapachewunak 192D,2021A00054718814,4120,19.69
2021,Saint-Léolin,2021A00051315017,677,19.73
2021,Fox Harbour,2021A00051001254,51,19.81
2021,Pigeon Lake 138A,2021A00054811802,4367,19.81
2021,Castlegar,2021A00055903045,4756,19.87
2021,Howley,2021A00051005006,191,19.91
2021,Redwater,2021A00054811065,4370,19.93
2021,Rankin Inlet,2021A00056205017,5451,20.03
2021,Sheshegwaning 20,2021A00053551044,2562,20.06
2021,New Credit (Part) 40A,2021A00053529021,2303,20.1
2021,"Division No.  8, Subd. D",2021A00051008052,279,20.11
2021,Duncan's 151A,2021A00054819826,4548,20.12
2021,Saint-Roch-Ouest,2021A00052463040,1899,20.14
2021,Norman's Cove-Long Cove,2021A00051001285,65,20.15
2021,Donnacona,2021A00052434025,2082,20.2
2021,Boischatel,2021A00052421045,1279,20.36
2021,St. Alban's,2021A00051003019,161,20.48
2021,Ross River,2021A00056001037,5374,20.48
2021,Lacombe,2021A00054808031,4278,20.59
2021,Lac-Tremblant-Nord,2021A00052478127,1695,20.62
2021,Sheguiandah 24,2021A00053551042,2561,20.65
2021,Masset,2021A00055947023,5158,20.69
2021,Victoria Beach,2021A00054601078,2905,20.71
2021,St. Nicholas,2021A00051103022,435,20.73
2021,Winkler,2021A00054603050,2933,20.73
2021,Chicken 225,2021A00054718823,4074,20.85
2021,Dorval,2021A00052466087,1923,20.91
2021,Brockville,2021A00053507015,2534,20.91
2021,Blackville,2021A00051309019,749,20.97
2021,Hampton,2021A00051305007,710,20.97
2021,Reliance,2021A00056105026,5428,21.0
2021,La Pocatière,2021A00052414085,1219,21.18
2021,Harbour Main-Chapel's Cove-Lakeview,2021A00051001469,55,21.19
2021,New Maryland,2021A00051310002,876,21.25
2021,Saulteaux 159A,2021A00054716861,3997,21.3
2021,Shoal Lake (Part) 40,2021A00054601079,2903,21.35
2021,Chuchuwayha 2,2021A00055907807,5103,21.38
2021,Keeseekoowenin 61,2021A00054615067,3017,21.42
2021,King's Cove,2021A00051007027,249,21.44
2021,Conception Harbour,2021A00051001461,25,21.47
2021,Whitbourne,2021A00051001298,95,21.51
2021,Sunshine Coast E,2021A00055929026,5252,21.6
2021,Point of Bay,2021A00051008047,309,21.62
2021,Hudson,2021A00052471100,2243,21.79
2021,Alberni-Clayoquot E,2021A00055923037,4576,21.91
2021,Stanstead,2021A00052445008,1867,21.95
2021,Lac-Mégantic,2021A00052430030,1511,21.98
2021,Johnsons Crossing,2021A00056001047,5362,21.98
2021,Tabusintac 9,2021A00051309047,768,22.11
2021,Oneida 41,2021A00053539021,2577,22.14
2021,Roseau River 2,2021A00054602027,2915,22.18
2021,High River,2021A00054806006,4224,22.19
2021,Tillsonburg,2021A00053532004,2636,22.2
2021,Flying Dust First Nation 105D,2021A00054717830,4018,22.32
2021,Oromocto,2021A00051303012,819,22.36
2021,Shamattawa 1,2021A00054623071,3153,22.4
2021,Cobourg,2021A00053514021,2623,22.41
2021,Toosey 1,2021A00055941850,4738,22.43
2021,Whiteway,2021A00051001308,96,22.53
2021,Fort Macleod,2021A00054803019,4163,22.54
2021,Cowichan Valley C,2021A00055919049,4822,22.57
2021,Little Grand Rapids 14,2021A00054619051,3078,22.6
2021,Big Horn 144A,2021A00054809810,4294,22.6
2021,Stratford,2021A00051102080,480,22.67
2021,Gregoire Lake 176,2021A00054816821,4476,22.67
2021,Chatham,2021A00051309006,751,22.7
2021,Manitou Rapids 11,2021A00053559026,2719,22.73
2021,Swift River,2021A00056001046,5376,22.88
2021,Standing Buffalo 78,2021A00054706811,3466,22.89
2021,Saint-Isidore,2021A00051315022,676,22.94
2021,Lac-Boulé,2021A00052435908,1938,22.95
2021,Cap-Pelé,2021A00051307007,840,22.96
2021,Joliette,2021A00052461025,1208,22.96
2021,Beaupré,2021A00052421025,1278,22.97
2021,Enderby 2,2021A00055937802,5080,22.99
2021,Sylvan Lake,2021A00054808012,4292,23.09
2021,Small Point-Adam's Cove-Blackhead-Broad Cove,2021A00051001352,79,23.12
2021,Cowichan,2021A00055919822,4818,23.15
2021,Cross Lake 19,2021A00054622051,3117,23.18
2021,Battleford,2021A00054712079,3738,23.26
2021,Gaskiers-Point La Haye,2021A00051001174,52,23.29
2021,Île-à-la-Crosse,2021A00054718067,4124,23.3
2021,Montreal Lake 106B,2021A00054715853,3915,23.44
2021,Fort St. James,2021A00055951013,4614,23.45
2021,Akwesasne,2021A00052469802,1558,23.79
2021,Maddington Falls,2021A00052439165,983,23.82
2021,Black Sturgeon,2021A00054623800,3140,23.84
2021,Fredericton Junction,2021A00051303006,814,23.85
2021,Little Red River 106D,2021A00054716857,3970,23.86
2021,Saint-Antoine-de-l'Isle-aux-Grues,2021A00052418070,1909,23.97
2021,Lloydminster (Part),2021A00054810039,4319,23.98
2021,Mount Currie,2021A00055931843,5190,24.05
2021,The Narrows 49,2021A00054619065,3086,24.09
2021,Notre-Dame-des-Pins,2021A00052429120,1020,24.09
2021,Rainy Lake 26A,2021A00053559064,2725,24.12
2021,Sturgeon Weir 184F,2021A00054718821,4114,24.17
2021,Admirals Beach,2021A00051001186,4,24.2
2021,Owen Sound,2021A00053542059,2397,24.21
2021,Mont-Joli,2021A00052409077,1384,24.24
2021,Saint Andrews,2021A00051302024,642,24.27
2021,Grande-Anse,2021A00051315038,663,24.27
2021,New Hazelton,2021A00055949024,5017,24.34
2021,Canoe Lake 165,2021A00054718817,4072,24.35
2021,Piedmont,2021A00052477030,1730,24.36
2021,Wood Mountain 160,2021A00054703801,3290,24.37
2021,Beloeil,2021A00052457040,1460,24.38
2021,New Perlican,2021A00051001328,64,24.45
2021,Selkirk,2021A00054613047,3000,24.47
2021,Bay Roberts,2021A00051001409,10,24.51
2021,Sainte-Anne-des-Lacs,2021A00052477035,1734,24.65
2021,Beaumont,2021A00054811013,4339,24.7
2021,Muskrat Dam Lake,2021A00053560097,2473,24.71
2021,Portage la Prairie,2021A00054609029,2984,24.72
2021,Opaskwayak Cree Nation 21E,2021A00054621043,3111,24.73
2021,Neskonlith,2021A00055933898,5299,24.73
2021,Schefferville,2021A00052497040,2180,24.76
2021,Middle Arm,2021A00051008072,301,24.93
2021,Northern Arm,2021A00051006015,220,24.94
2021,Wabasca 166B,2021A00054817821,4531,24.95
2021,Milltown-Head of Bay d'Espoir,2021A00051003018,153,24.95
2021,Tobique 20,2021A00051312007,836,24.98
2021,Saint-Zotique,2021A00052471025,2258,25.04
2021,Crabtree,2021A00052461013,1207,25.06
2021,Port au Port East,2021A00051004021,173,25.06
2021,Chambly,2021A00052457005,1462,25.08
2021,Grand-Métis,2021A00052409060,1379,25.12
2021,Peace River,2021A00054819038,4560,25.34
2021,Fox Cove-Mortier,2021A00051002025,115,25.39
2021,Penetanguishene,2021A00053543072,2766,25.42
2021,Vallée-Jonction,2021A00052426015,1408,25.45
2021,Shackan 11,2021A00055933859,5318,25.52
2021,Fort Frances,2021A00053559012,2716,25.55
2021,Twillingate,2021A00051008035,318,25.6
2021,Constance Lake 92,2021A00053556095,2327,25.69
2021,St. George's,2021A00051004013,175,25.71
2021,Quaqtaq,2021A00052499115,2004,25.82
2021,French River 13,2021A00053549076,2645,25.85
2021,Port Moody,2021A00055915043,4978,25.85
2021,Swan Hills,2021A00054817024,4522,25.87
2021,Teslin,2021A00056001057,5379,25.93
2021,Greenmount-Montrose,2021A00051103055,416,26.03
2021,Merritt,2021A00055933006,5296,26.04
2021,Janvier 194,2021A00054816817,4479,26.05
2021,Très-Saint-Rédempteur,2021A00052471125,2262,26.06
2021,Berens River 13,2021A00054619077,3066,26.15
2021,Trinity Bay North,2021A00051007022,261,26.19
2021,Aston-Jonction,2021A00052450013,1951,26.2
2021,Colliers,2021A00051001456,22,26.24
2021,Stony Creek 1,2021A00055951809,4636,26.37
2021,Bishop's Falls,2021A00051006019,208,26.38
2021,Sturgeon Falls 23,2021A00053559089,2730,26.43
2021,Charlottetown (Labrador),2021A00051010013,357,26.47
2021,Leading Tickles,2021A00051008048,294,26.59
2021,Swan Lake 7A,2021A00054607040,2967,26.62
2021,Beardy's and Okemasis 96 & 97C,2021A00054716840,3947,26.63
2021,Beaver Creek,2021A00056001042,5351,26.66
2021,Abercorn,2021A00052446005,1079,26.72
2021,Neguac,2021A00051309038,759,26.72
2021,Dawson Creek,2021A00055955014,5126,26.72
2021,Point Leamington,2021A00051008049,308,26.8
2021,Berthier-sur-Mer,2021A00052418065,1904,26.85
2021,Swan Lake 7,2021A00054604068,2940,26.93
2021,Child Lake 164A,2021A00054817843,4490,26.95
2021,Heart's Delight-Islington,2021A00051001312,57,26.95
2021,Strathmore,2021A00054805018,4205,26.98
2021,Wapekeka 2,2021A00053560088,2498,27.2
2021,Grand-Saint-Esprit,2021A00052450065,1953,27.22
2021,Tring-Jonction,2021A00052427060,2142,27.32
2021,Anmore,2021A00055915038,4950,27.53
2021,Lillooet,2021A00055931026,5186,27.63
2021,Boisbriand,2021A00052473005,2190,27.67
2021,Lantzville,2021A00055921008,5061,27.68
2021,Pelican Lake 191A,2021A00054716894,3989,27.81
2021,Montana 139,2021A00054808813,4280,27.83
2021,Birdtail Creek 57,2021A00054615042,3011,27.88
2021,Main Brook,2021A00051009028,340,28.0
2021,Canoe Creek 3,2021A00055941804,4693,28.03
2021,Notre-Dame-de-l'Île-Perrot,2021A00052471065,2248,28.06
2021,Chapel Arm,2021A00051001289,19,28.08
2021,West Point,2021A00051103066,445,28.08
2021,La Visitation-de-l'Île-Dupas,2021A00052452050,1150,28.15
2021,Summerside,2021A00051103025,436,28.21
2021,Cornwall,2021A00051102085,453,28.21
2021,Point Lance,2021A00051001225,71,28.29
2021,Umiujaq,2021A00052499080,2011,28.38
2021,Saint-Germain,2021A00052414045,1229,28.53
2021,Orillia,2021A00053543052,2764,28.53
2021,Gjoa Haven,2021A00056208081,5438,28.55
2021,Aupaluk,2021A00052499105,1971,28.68
2021,Stewart Crossing,2021A00056001050,5375,28.68
2021,High Level,2021A00054817093,4498,28.7
2021,Englee,2021A00051009004,335,28.82
2021,Clearwater River Dene 222,2021A00054718839,4075,28.87
2021,Powell River,2021A00055927008,5145,28.91
2021,Saint-François-de-l'Île-d'Orléans,2021A00052420005,1271,28.96
2021,Cumberland,2021A00055926014,4814,29.04
2021,Saint-Pacôme,2021A00052414070,1232,29.06
2021,Doaktown,2021A00051309022,753,29.09
2021,Little Saskatchewan 48,2021A00054618063,3060,29.12
2021,Hermitage-Sandyville,2021A00051003011,151,29.14
2021,LaScie,2021A00051008076,293,29.16
2021,Port Coquitlam,2021A00055915039,4977,29.16
2021,St. Joseph's,2021A00051001192,85,29.22
2021,Ivry-sur-le-Lac,2021A00052478042,1690,29.3
2021,Swift Current,2021A00054708004,3566,29.3
2021,Ministikwan 161A,2021A00054717810,4047,29.38
2021,Edson,2021A00054814024,4454,29.43
2021,Tracy,2021A00051303005,822,29.44
2021,L'Isle-aux-Coudres,2021A00052416023,1116,29.46
2021,Whitecourt,2021A00054813030,4450,29.51
2021,Burgeo,2021A00051003028,137,29.51
2021,Rat Portage 38A,2021A00053560069,2482,29.64
2021,Paradise,2021A00051001517,68,29.67
2021,Avondale,2021A00051001464,7,29.69
2021,Saint-Paul-de-l'Île-aux-Noix,2021A00052456035,1536,29.85
2021,Lord's Cove,2021A00051002013,124,29.91
2021,Comfort Cove-Newstead,2021A00051008039,274,29.97
2021,Fort Mckay 174,2021A00054816810,4475,30.01
2021,Stratford,2021A00053531011,2680,30.02
2021,Sachigo Lake 1,2021A00053560076,2485,30.07
2021,"Peigan Timber Limit B""""",2021A00054803805,4169,30.11
2021,Montague,2021A00051102005,466,30.21
2021,Val-des-Sources,2021A00052440043,1743,30.25
2021,Burwash Landing,2021A00056001039,5352,30.44
2021,Six Nations (Part) 40,2021A00053528037,2405,30.59
2021,Bay Bulls,2021A00051001557,9,30.6
2021,Wabauskang 21,2021A00053560084,2496,30.68
2021,Drayton Valley,2021A00054811031,4347,30.9
2021,Dawson,2021A00056001029,5357,30.91
2021,Bas-Caraquet,2021A00051315027,655,30.93
2021,Richelieu,2021A00052455057,2159,30.96
2021,Saint-Joseph-de-Lepage,2021A00052409070,1391,30.98
2021,Lucky Man,2021A00054716870,3971,31.03
2021,Notre-Dame-de-Ham,2021A00052439015,984,31.05
2021,Stephenville Crossing,2021A00051004018,177,31.07
2021,East Moberly Lake 169,2021A00055955801,5128,31.08
2021,Scott,2021A00052426048,1407,31.29
2021,Minto,2021A00051304022,781,31.36
2021,Saint-Mathieu,2021A00052467005,2153,31.41
2021,Charlo,2021A00051314004,792,31.45
2021,Hébertville-Station,2021A00052493025,1478,31.5
2021,Communauté de Wemotaci,2021A00052490802,1416,31.55
2021,Bonavista,2021A00051007023,223,31.56
2021,Cochrane,2021A00054806019,4218,31.58
2021,Saint-Pierre-de-l'Île-d'Orléans,2021A00052420025,1274,31.64
2021,Louis Bull 138B,2021A00054811803,4361,31.68
2021,Saint-Sévère,2021A00052451030,1816,31.85
2021,Hant's Harbour,2021A00051001335,53,31.86
2021,Annandale - Little Pond - Howe Bay,2021A00051101030,388,31.87
2021,Saint-Ignace-de-Loyola,2021A00052452045,1160,31.9
2021,Bedford,2021A00052446040,1081,31.96
2021,Cranbrook,2021A00055901022,4851,31.97
2021,Port Hope Simpson,2021A00051010009,372,32.02
2021,Calixa-Lavallée,2021A00052459030,1784,32.2
2021,Shawanaga 17,2021A00053549072,2665,32.25
2021,Grosse-Île,2021A00052401042,1146,32.28
2021,Pelly Crossing,2021A00056001041,5373,32.28
2021,Sainte-Cécile-de-Lévrard,2021A00052438060,1109,32.32
2021,Eagle Lake 27,2021A00053560024,2454,32.38
2021,Courtenay,2021A00055926010,4813,32.42
2021,Kawawachikamach,2021A00052497806,2170,32.51
2021,Shoal Lake 39A,2021A00053560068,2489,32.55
2021,Wabasca 166C,2021A00054817822,4532,32.65
2021,Saint-Philippe-de-Néri,2021A00052414060,1234,32.65
2021,Fort St. John,2021A00055955034,5130,32.67
2021,Chestermere,2021A00054806017,4217,32.83
2021,La Guadeloupe,2021A00052429030,1018,32.84
2021,Hampden,2021A00051005008,190,32.99
2021,M'Chigeeng 22,2021A00053551045,2558,32.99
2021,Central Kings,2021A00051101025,390,33.02
2021,Matachewan 72,2021A00053554057,2856,33.09
2021,Williams Lake,2021A00055941009,4744,33.12
2021,Collingwood,2021A00053543031,2759,33.15
2021,"Division No.  2, Subd. D",2021A00051002022,104,33.17
2021,Fishing Lake 89,2021A00054710826,3627,33.17
2021,Hinton,2021A00054814019,4455,33.32
2021,Kloo Lake,2021A00056001019,5364,33.45
2021,S1/2 Tsimpsean 2,2021A00055947810,5168,33.47
2021,North Battleford,2021A00054716029,3985,33.55
2021,Lac-Saint-Joseph,2021A00052422015,1333,33.65
2021,The Dalles 38C,2021A00053560089,2494,33.69
2021,Harbour Grace,2021A00051001379,54,33.71
2021,Big Grassy River 35G,2021A00053559051,2710,33.73
2021,Sainte-Marie-Salomé,2021A00052463005,1902,33.79
2021,Saint-Denis-De La Bouteillerie,2021A00052414055,1227,33.84
2021,Grizzly Bear's Head 110 and Lean Man 111,2021A00054712832,3747,33.91
2021,Riverview,2021A00051306020,613,34.1
2021,Labrador City,2021A00051010032,367,34.11
2021,Hare Bay,2021A00051007049,246,34.11
2021,Gros Cap 49,2021A00053557078,2275,34.12
2021,Mary's Harbour,2021A00051010011,368,34.25
2021,Prévost,2021A00052475040,1410,34.29
2021,Haines Junction,2021A00056001018,5360,34.3
2021,Châteauguay,2021A00052467050,2145,34.31
2021,Kangiqsualujjuaq,2021A00052499090,1985,34.33
2021,Saint-Roch-de-Richelieu,2021A00052453040,2054,34.44
2021,Sainte-Thérèse-de-Gaspé,2021A00052402010,1578,34.45
2021,Cape St. George,2021A00051004033,164,34.47
2021,Burin,2021A00051002005,102,34.49
2021,Lushes Bight-Beaumont-Beaumont North,2021A00051008056,300,34.52
2021,Sainte-Marcelline-de-Kildare,2021A00052462030,1850,34.52
2021,Rothesay,2021A00051305045,718,34.59
2021,Pilley's Island,2021A00051008053,307,34.65
2021,Chitek Lake 191,2021A00054716863,3959,34.83
2021,St. Lawrence,2021A00051002008,132,34.86
2021,Torbay,2021A00051001509,90,34.89
2021,Trail,2021A00055905014,5036,34.9
2021,La Durantaye,2021A00052419090,1046,34.99
2021,Long Plain 6,2021A00054609025,2982,35.09
2021,Miltonvale Park,2021A00051102040,465,35.13
2021,Ivujivik,2021A00052499140,1983,35.15
2021,Stephenville,2021A00051004019,176,35.27
2021,Midland,2021A00053543074,2762,35.33
2021,Quesnel,2021A00055941013,4726,35.35
2021,Pelican Lake 191B,2021A00054716880,3990,35.36
2021,Kinistin 91,2021A00054714842,3838,35.38
2021,Taloyoak,2021A00056208087,5442,35.38
2021,Stony Plain,2021A00054811048,4376,35.45
2021,Port au Choix,2021A00051009022,344,35.56
2021,Kipawa,2021A00052485010,2203,35.58
2021,Queen Charlotte,2021A00055947026,5167,35.58
2021,Parisville,2021A00052438055,1106,35.58
2021,Notre-Dame-de-Lourdes,2021A00052461045,1209,35.59
2021,St. Thomas,2021A00053534021,2370,35.61
2021,Saint-Laurent-de-l'Île-d'Orléans,2021A00052420020,1273,35.64
2021,Brébeuf,2021A00052478075,1687,35.78
2021,Campbellton,2021A00051008037,270,35.81
2021,Schreiber,2021A00053558051,2829,35.81
2021,Eagles Lake 165C,2021A00054717816,4014,35.83
2021,Saint-Basile-le-Grand,2021A00052457020,1467,35.84
2021,Ashnola 10,2021A00055907809,5100,35.91
2021,Makaoo (Part) 120,2021A00054810805,4320,35.93
2021,Crane River 51,2021A00054619068,3070,35.97
2021,Lewisporte,2021A00051008044,295,36.02
2021,Columbia Lake 3,2021A00055901804,4850,36.02
2021,Eskasoni 3,2021A00051217020,505,36.03
2021,Flying Dust First Nation 105,2021A00054717805,4017,36.09
2021,Robert's Arm,2021A00051008060,311,36.09
2021,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",2021A00051102045,479,36.1
2021,Saint-Sulpice,2021A00052460020,1242,36.17
2021,Yorkton,2021A00054709012,3618,36.19
2021,Plaisance,2021A00052480045,2039,36.21
2021,Sainte-Anne-de-Sorel,2021A00052453065,2055,36.41
2021,St. Mary's,2021A00051001178,86,36.41
2021,Deschaillons-sur-Saint-Laurent,2021A00052438070,1102,36.51
2021,Woodland Cree 228,2021A00054817857,4536,36.52
2021,Alexis Whitecourt 232,2021A00054813830,4417,36.58
2021,Hope Island 1,2021A00055943836,5044,36.65
2021,God's Lake 23,2021A00054622049,3122,36.66
2021,Makwa Lake 129B,2021A00054717807,4035,36.75
2021,Saint-Amable,2021A00052459015,1786,36.77
2021,Carmacks,2021A00056001012,5355,36.87
